"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url","cataloged_date","collection"
"1524","Richardson","Terry","Terry Richardson","Terry","Purple Books","","","","","","","Purple Book #1","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1525","Prince","Richard","Richard Prince","The Hippie Drawings","Purple Books","","","","","","","Purple Book #2","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_The_Hippie_Drawings.jpg","","","","","","","","art"
"1526","Slimane","Hedi","Hedi Slimane","Interzone","Purple Books","","","","","","","Purple Book #3","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1527","Teller","Juergen","Juergen Teller","Ed in Japan","Purple Books","","","","","","","Purple Book #4","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1528","Ackermann","Rita","Rita Ackermann","Good Morning New York","Purple Books","","","","","","","Purple Book #5","","","","false","","","","","Purple Magazine - Purple Books","New York City, Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1529","Lang","Helmut","Helmut Lang","Selective Memory Series","Purple Books","","","","","","","Purple Book #6","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1530","Snow","Dash","Dash Snow","You Can't Drink It If It's Frozen","Purple Books","","","","","","","Purple Book #7","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1531","Brunnquell","Christophe","Christophe Brunnquell","Annees Erotiques","Purple Books","","","","","","","Purple Book #8, 2 copies","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","/assets/images/books/Années_érotique-The Christophe Brunnquell Purple Book.jpg","","","","","","","","art"
"1532","Korine","Harmony","Harmony Korine","Pigxtras","Purple Books","","","","","","","Purple Book #9","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1533","Marino","Marlene","Marlene Marino","Cuba 2009","Purple Books","","","","","","","Purple Book #10","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1534","Marcopoulos","Ari","Ari Marcopoulos","Debris","Purple Books","","","","","","","Purple Book #11, 2 copies","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1535","Schmidt","Aurel","Aurel Schmidt","Pussy","Purple Books","","","","","","","Purple Book #12","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1536","Darre","Vincent","Vincent Darre","Vincent","Purple Books","","","","","","","Purple Book #13","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1537","Moore","Thurston","Thurston Moore","Street Mouth","Purple Books","","","","","","","Purple Book #14, 2 copies","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1538","Rahlwes","Katja","Katja Rahlwes","Full Moon","Purple Books","","","","","","","Purple Book #15","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1539","Breuning","Olaf","Olaf Breuning","Purple Book","Purple Books","","","","","","","Purple Book #16","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1540","Prince","Richard","Richard Prince","Purple Book","Purple Books","2012","29.7","21.0","","Softcover, stapled","80","Purple Book #17","","","","false","","<p>Published in 2012 as a special edition for Purple Fashion Magazine #18 in celebration of the magazine's 20th anniversary, this 80-page artist's book features Richard Prince's collages using celebrity promotional photographs combined with his own text comments and questions.</p><p class=""mt-6"">The work includes images of Cher, Keanu Reeves in Point Break, Snoop Dogg, Terence Stamp, Milla Jovovich, Brian Eno, Mel Gibson, and other celebrities. Printed on superior quality glossy and matte paper in A4 format, the publication demonstrates Prince's characteristic appropriation of mass media imagery and his layering of found photographs with text. The collaboration with Purple magazine positions Prince's work within fashion and contemporary culture discourse, extending his practice of transforming celebrity imagery through recontextualization and textual intervention.</p>","http://www.richardprince.com","https://purple.fr","Purple Magazine - Purple Books","Art, Fashion, Celebrity, Appropriation Art, Purple Magazine, Photography, Text Art, Collage","Artist Book","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Bettie_Kline_Purple_Pocket_Book.jpg","","","","","","","","art"
"1541","McGinley","Ryan","Ryan McGinley","The Journey is the Destination","Purple Books","","","","","","","Purple Book #18","","","","false","","","","","Purple Magazine - Purple Books","Travel, Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1542","Snow","Max","Max Snow","Purple Book","Purple Books","","","","","","","Purple Book #19","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1543","Teller","Juergen","Juergen Teller","Purple Book","Purple Books","","","","","","","Purple Book #20","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1544","Sachs","Tom","Tom Sachs","Purple Book","Purple Books","","","","","","","Purple Book #21","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1545","Condo","George","George Condo","Mister Nicotine: The George Condo Purple Book","Purple Institute","2015","29.7","21.0","","Softcover","","Purple Books","","","","false","","<p>Special artist book created by George Condo for Purple Institute's Purple Books series, a supplement to Purple Fashion magazine issue 23 (Spring/Summer 2015). Titled ""Mister Nicotine,"" this publication represents Condo's collaboration with Purple, the influential Paris-based fashion and contemporary art magazine founded by Olivier Zahm and Elein Fleiss in 1992. Purple Books, launched as an extension of the magazine, commissions artists to create autonomous book works that exist at the intersection of artist publication, magazine supplement, and independent edition.</p>

<p>Born in 1957, George Condo pioneered ""Psychological Cubism,"" representing multiple emotional and psychological states simultaneously within single figures. His ""Artificial Realism"" synthesizes Old Master painting techniques with American pop culture and cartoon aesthetics, creating distorted portraits that authentically depict psychological complexity and contradiction. Emerging from New York's 1980s East Village scene, Condo has maintained close connections to fashion and music worlds throughout his career, collaborating with Kanye West on album artwork and participating in fashion magazine projects that blur boundaries between fine art and popular culture.</p>

<p>""Mister Nicotine"" likely explores Condo's recurring themes of consumption, addiction, and psychological states through his signature visual language of fragmented faces, multiple eyes, and distorted features. The title evokes both the glamorous smoking culture historically associated with fashion imagery and Condo's darker investigations into compulsive behavior and altered consciousness. This format, between magazine and artist book, allowed Condo to reach Purple's international fashion and art audience while maintaining the conceptual autonomy of an independent artist publication.</p>

<p>Published by Purple Institute, Paris, 2015. Format: 21.0 × 29.7 cm, softcover. Part of the Purple Books series. George Condo's work is held in collections including MoMA, The Metropolitan Museum, Whitney Museum, Louisiana Museum, Guggenheim, and The Broad. This publication represents Condo's engagement with fashion world contexts and magazine-format artist books, extending his practice beyond traditional gallery and museum presentations.</p>","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","/assets/images/books/condo_george_purple_book.jpg","","","","","Published 2015 by Purple Institute, Paris as Purple Book supplement to Purple Fashion magazine issue 23 (Spring/Summer 2015). Format: 21.0 × 29.7 cm. Softcover. Part of the Purple Books series commissioning artists for autonomous book works. George Condo (b. 1957) coined ""Psychological Cubism."" His work bridges fine art and popular culture, including collaborations with fashion magazines and musicians. Collections: MoMA, Met, Whitney, Louisiana, Guggenheim, The Broad.","","","art"
"1546","Hayes","Jeanette","Jeanette Hayes","Purple Book","Purple Books","","","","","","","Purple Book #23","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1547","O'Brien","Glen","Glen O'Brien","The Glen O'Brien Purple Book","Purple Books","","","","","","","Purple Book #24","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1548","Homma","Takashi","Takashi Homma","Purple Book","Purple Books","","","","","","","Purple Book #25","","","","false","","","","","Purple Magazine - Purple Books","Photography","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1549","Holler","Carsten","Carsten Holler","Purple Book","Purple Books","","","","","","","Purple Book #26","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1550","Mccarthy","Paul","Paul Mccarthy","The Paul Mccarthy Purple Book","Purple Books","","","","","","","Purple Book #27","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1551","Fischer","Urs","Urs Fischer","The Urs Fischer Purple Book","Purple Books","","","","","","","Purple Book #28","","","","false","","","","","Purple Magazine - Purple Books","Art","","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"1552","Prince","Richard","Richard Prince","120 crossed out, 121 nurses+","Related","2023","14.0","21.5","","Softcover","42","","","","","false","","<p>Bootleg artist Eric Doeringer creates a double-appropriation by assembling the original romance novel covers that Prince rephotographed for his iconic Nurse Paintings (2002-2005).</p><p class=""mt-6"">The publication functions as both art historical research and conceptual artwork, revealing Prince's sources while questioning authorship, originality, and the bootleg as artistic practice. Doeringer, known for making and selling unauthorized copies of contemporary artworks, turns Prince's appropriation strategy back on itself, creating a recursive commentary on the art market and intellectual property.</p>","http://www.richardprince.com/","","","Art, Bootleg Art, Appropriation Art, Meta-Appropriation, Nurses, Romance Novels, Pulp Culture, Copyright, Art Market Critique","Artist Book","","","Hudson Street Library, NYC","","","/assets/images/books/Doeringer_121_Nurses.jpg","","","","","","","","art"
"1553","Prince","Richard","Richard Prince","1234 Instagram recordings, volume 12","Sébastien Girard","2019","","","","Staple-bound book in 12-inch record sleeve","48","","","","","false","","<p>Published by French artist and publisher Sébastien Girard in 2019, this is the final volume (12 of 12) documenting Richard Prince's Instagram account 'richardprince1234.'</p><p class=""mt-6"">Between 2015 and 2017, Prince posted reappropriated images from other Instagram users daily, deleting them after a few hours. Girard saved all 2,664 images and compiled them into a 12-volume set, each with 48 pages. The complete project comprises 2,664 album cover variants, with each volume packaged in a 12-inch (LP-format) record sleeve featuring one of the recorded images.</p><p class=""mt-6"">Launched at the NY Art Book Fair 2019 at MoMA PS1 and Offprint Paris during Paris Photo 2019, the first edition of 150 sets sold out immediately. This bootleg appropriation of Prince's appropriations creates a meta-commentary on digital ephemera, ownership, and archival practice in the Instagram age.</p>","http://www.richardprince.com/","https://www.sebastiengirard.com","","Art, Photography, Instagram, Social Media, Appropriation Art, Digital Art, Bootleg, Limited Edition, Ephemeral Art","Artist Book","","","Hudson Street Library, NYC","","","/assets/images/books/RichardPrince-instagram-volume12.jpg","","","","","","","","art"
"1554","Prince","Richard","Richard Prince","1234 Instagram recordings, volume 9","Sébastien Girard","2019","","","","Staple-bound book in 12-inch record sleeve","48","","","","","false","","<p>Published by French artist and publisher Sébastien Girard in 2019, this is volume 9 of 12 documenting Richard Prince's Instagram account 'richardprince1234.'</p><p class=""mt-6"">Between 2015 and 2017, Prince posted reappropriated images from other Instagram users daily, deleting them after a few hours. Girard saved all 2,664 images and compiled them into a 12-volume set, each with 48 pages. The complete project comprises 2,664 album cover variants, with each volume packaged in a 12-inch (LP-format) record sleeve featuring one of the recorded images.</p><p class=""mt-6"">This bootleg appropriation of Prince's appropriations creates a meta-commentary on digital ephemera, ownership, and archival practice in the Instagram age. The project was launched at the NY Art Book Fair 2019 at MoMA PS1 and Offprint Paris during Paris Photo 2019.</p>","http://www.richardprince.com/","https://www.sebastiengirard.com","","Art, Photography, Instagram, Social Media, Appropriation Art, Digital Art, Bootleg, Limited Edition, Ephemeral Art","Artist Book","","","Hudson Street Library, NYC","","","/assets/images/books/Richardprince-instagram-volume-8.jpg","","","","","","","","art"
"1555","Prince","Richard","Richard Prince","Bibliothèque d’un Amateur 1981-2014","Viaindustriae Editions / &: christophe daviet-thery","2014","12.0","16.0","","Softcover, sewn bound","","","9782953934755","","","false","","<p>Published by Viaindustriae in 2014, this first edition documents Richard Prince's work regarding books and collections from 1981 to 2014.</p><p class=""mt-6"">Conceived as an invitation to browse the library of an amateur collector rather than a formal catalogue raisonné, the publication addresses Prince's production of artists' books and his personal library over 33 years. Edited by Christophe Daviet-Thery and Jérôme Saint-Loubert Bié, the volume captures Prince's engagement with appropriation, collecting, and publishing as artistic practices. Published following exhibitions at Palazzo Collicola Arti Visive in Spoleto and at Christophe Daviet-Thery gallery in Paris in 2012.</p>","http://www.richardprince.com/","https://www.viaindustriae.it","","Art, Bibliography, Reference, Publishing, Collecting, Appropriation Art, Fulton Ryder","Artist Book","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Bibliotheque_1981_2014.jpg","","","","","","","","art"
"1556","Prince","Richard","Richard Prince","Canal zone yes Rasta","Greg.org","2011","15.2","22.9","","Paperback","376","","9780615473857","","","false","","<p>This essential volume compiles court documents from Cariou v.</p><p class=""mt-6"">Prince, the landmark 2011 copyright case between photographer Patrick Cariou and Richard Prince. Allen's publication includes Prince's revealing 101-page deposition where he discusses his artistic practice, appropriation strategies, and the Canal Zone series that sparked the lawsuit. The case, which Prince partially won on appeal (2013), established important precedent for fair use and transformative works in contemporary art. The book functions as both legal record and primary source material for understanding appropriation art's relationship to copyright law.</p>","http://www.richardprince.com/","https://greg.org","","Art, Legal Documents, Copyright, Court Case, Fair Use, Appropriation Art, Canal Zone, Art Law, Primary Source, Deposition","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Canal_Zone_YES_RASTA.jpg","","","","","","","","art"
"1557","Prince","Richard","Richard Prince","Cowboys","Gagosian Gallery","2013","30.5","23.8","","Hardcover","112","sealed","9781935263784","","","false","","<p>Published for the 2013 Gagosian Gallery Beverly Hills exhibition, this 112-page hardcover catalog documents more than fifty paintings from Richard Prince's legendary Cowboys series.</p><p class=""mt-6"">The publication features Prince's appropriated and rephotographed images of Marlboro advertisements, transforming commercial iconography into meditations on American mythology, masculinity, and the constructed nature of Western identity. Novelist James Frey contributes a new text inspired by the series, woven throughout the plates.</p><p class=""mt-6"">Designed by An Art Service and printed by Shapco Printing in Minneapolis, the large-format catalog captures the scale and visual impact of Prince's paintings. The Cowboys series, begun in the 1980s, established Prince as a pioneering appropriation artist and remains among his most recognized and influential work.</p>","http://www.richardprince.com/","https://gagosian.com","Art","Art, Contemporary Art, Painting, Photography, Cowboys, Appropriation Art, Marlboro, American West, Masculinity, Exhibition Catalog, Gagosian","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Cowboys_Beverly_Hills.jpg","","","","","","","","art"
"1558","Prince","Richard","Richard Prince","Freaks","Nahmad Contemporary","2023","","","","Catalog","","","9798987586716","","","false","","Published on the occasion of the exhibition RICHARD PRINCE  FREAKS, November 1 - December 23, 2023. https://www.nahmadcontemporary.com/publications/richard-prince-freaks","http://www.richardprince.com/","https://www.nahmadcontemporary.com","","Art, Contemporary Art, Photography, Appropriation Art, Carnival, Outsider Culture, Exhibition Catalog, American Culture","","","","Hudson Street Library, NYC","","","/assets/images/books/Richard_Prince_Freaks.jpg","","","","","","","","art"
"1559","Prince","Richard","Richard Prince","Frozen love Katz + dogg","","","","","","","","","","","","false","","","http://www.richardprince.com/","","","Art","","","","Hudson Street Library, NYC","","","/assets/images/books/Frozen-Love.jpg","","","","","","","","art"
"1560","Prince","Richard","Richard Prince","Grand Canyon, Inc. Percival, Everett","Picture Books / Gagosian","2021","25.4","17.5","","Hardcover with folded poster insert","72","","9781951449254","","","false","","Everett's satirical novella about a theme park based on the Grand Canyon is matched with Prince's Original Cowboy photograph. Part of Picture Books, an imprint conceived by author Emma Cline that pairs leading contemporary writers with celebrated artists. The pairing reflects both artists' engagement with American mythology—Everett's literary deconstruction of landscape commodification and Prince's photographic appropriation of the mythic West.","http://www.richardprince.com/","https://gagosian.com","","Fiction, Art, Cowboys, Photography, Literature, Collaboration, Americana, Satire","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Grand_Canyon.jpg","","","","","","","","art"
"1563","Prince","Richard","Richard Prince","Plastic mats portfolio","","","","","","","","","","","","false","","","http://www.richardprince.com/","","","Art","","","","Hudson Street Library, NYC","","","/assets/images/placeholder-book-simple.svg","","","","","","","","art"
"1564","Prince","Richard","Richard Prince","Richard Prince - Tiffany Paintings","Gagosian Gallery","2010","","","","Author: McWhinnie, John, Richard Prince Language: English Pages: 66 Size: 30.5 x 25.4 cm Weight: 1.3600 kg Binding: Hardcover ISBN: 9781935263135 Availability: - Price: [Request price.](https://www.mottodistribution.com/shop/contacts) Product DescriptionCondition: MINT Gagosian Gallery is pleased to present an exhibition of new paintings and related newsprint collages by Richard Prince. Prince first attracted attention in the early 1980s with images re-photographed from magazine ads, through which he defined for himself the concepts of authorship, ownership, and aura. Applying his understanding of the complex transactions of representation to the making of art, he has evolved a unique signature filled with echoes of other signatures yet that is unquestionably his own. Begun in 2004 at the juncture of the Nurse and De Kooning paintings and evolving through the Canal Zone and After Dark series, the Tiffany paintings reflect Prince's continuing attentiveness to the recurring patterns and suggestive potential of advertising, honed by years of perusing newspapers and magazines. These almost abstract, monochrome paintings treat the plain yet distinctive ads that New York's most famous jewelry brand has run daily for many years in the upper right hand corner of the same page of The New York Times, while echoing associations with another classic, Truman Capote's Breakfast at Tiffany's, whose object of desire Holly Golightly lures admirers only to elude them later. 1st Edition","","Published in 2010","9781935263135","","","false","","<p>Published in an edition of 2,000 for the 2010 Gagosian Gallery exhibition, this catalog documents Richard Prince's Tiffany Paintings series.</p><p class=""mt-6"">The works appropriate advertisements from Tiffany & Co., isolating jewelry imagery against monochrome grounds to create paintings that examine luxury, desire, and brand mythology. The catalog includes 42 reproductions of works from the exhibition, a complete checklist, and an essay by John McWhinnie titled 'Breakfast at Tiffany's, painting.'</p><p class=""mt-6"">Housed in a printed cloth-covered slipcase, the publication itself functions as luxury object, mirroring the high-end brand aesthetics of the appropriated source material. The Tiffany Paintings extend Prince's practice of transforming commercial imagery into high art, questioning the boundaries between advertising, fine art, and luxury consumption.</p>","http://www.richardprince.com/","https://gagosian.com","","Art, Contemporary Art, Painting, Appropriation Art, Luxury Brands, Jewelry, Tiffany & Co., Advertising, Exhibition Catalog, Gagosian","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Tiffany_Paintings.jpg","","","","","","","","art"
"1565","Prince","Richard","Richard Prince","Richard Prince Everyday","Sadie Coles HQ, London","2023","","","","Softcover: 48 pages, ISBN: 978-1-3999-5027-5, Dimensions: 263 x 220 mm","","Laura Lord, Sam Will and Rose Eastwood (eds.)","","","","false","","","http://www.richardprince.com/","","","Art","","","","Hudson Street Library, NYC","","","/assets/images/books/Richard_Prince_Everyday.jpg","","","","","","","","art"
"1567","Prince","Richard","Richard Prince","Richard prints and Zach Sebastian. They started it and will finish it zine 2 copies","Innen","2015","13.0","19.1","","Softcover zine","24","","","","","false","","Sebastian photographed VHS frames from his documentary footage about Americans who believed Japanese buyers were taking over the US and organized a party to smash Japanese vehicles. The title references a WWII-era saying reflecting American xenophobia and economic anxiety. Prince and Sebastian's collaboration transforms documentary material into an artwork examining nationalism, appropriation, and American identity through found imagery.","http://www.richardprince.com/","","","Art, Photography, Zine, Collaboration, Appropriation Art, Documentary, Americana, Limited Edition","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_They_Started_It.jpg","","","","","","","","art"
"1568","Prince","Richard","Richard Prince","Same man lp","Louisiana Museum of Modern Art","2023","32.0","32.0","","Hardcover, LP-format book-as-poster","25","","9788793659612","","","false","","Published for Prince's first major retrospective in Scandinavia, featuring 89 works spanning his career from 1970s rephotography to recent Instagram paintings. The LP format references Prince's engagement with music culture while the poster-book hybrid reflects his interest in ephemeral and vernacular publishing formats. Bilingual essays by Nancy Spector and Anders Kold examine Prince's continued relevance and his pioneering role in appropriation art.","http://www.richardprince.com/","https://louisiana.dk","","Art, Contemporary Art, Exhibition Catalog, Retrospective, LP Format, Poster Book, Appropriation Art","Artist Monograph","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Same_Man.png","","","","","","","","art"
"1569","Prince","Richard","Richard Prince","Spinster poems","Karma Books","2023","23.5","16.5","","Paperback","112","","9781949172973","","","false","","Bonami's introspective poems meditate on solitude, memory, and the figure of the spinster as a metaphor for creative independence and psychological complexity. Prince's foreword characterizes Bonami's voice as 'shapeshifting, mercurial, wayward,' drawing connections between the curator's poetic sensibility and his decades of engagement with contemporary art. The slim volume reflects Karma's commitment to publishing experimental writing by artists and curators.","http://www.richardprince.com/","https://karmakarma.org","","Art, Poetry","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_The_Spinsters_Poems.jpg","","","","","","","","art"
"1570","Prince","Richard","Richard Prince","Super Group","Holzwarth Publications","2018","35.6","29.2","","Hardcover. Sealed","92","","9783947127016","","","false","","<p>Prince collages inner sleeves from vinyl records onto canvas, then overpaints them with band names, abstract color washes, and figurative elements. The series explores how we construct identity through choices of music, objects, and images. Continuing Prince’s investigation of appropriation and authorship, the works transform music ephemera into paintings that interrogate fandom, nostalgia, and the commodification of counterculture.</p><p class=""mt-6"">Published by Holzwarth Publications in 2018, the large-format 92-page hardcover (11 1/2 × 14 inches) documents the series with full-page reproductions that capture the scale and detail of the works.</p>","http://www.richardprince.com/","https://www.holzwarth-publications.de","","Art, Contemporary Art, Painting, Collage, Appropriation Art, Music, Vinyl Culture, Celebrity, Group Identity, Large Format","Artist Monograph","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Super_Group.jpg","","","","","","","","art"
"1571","Prince","Richard","Richard Prince","The first century good life essay by John McWhinnie, Glenn H","","","","","","","","","","","","false","","","http://www.richardprince.com/","","","Art","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Good_Life.jpg","","","","","","","","art"
"1572","Prince","Richard","Richard Prince","The Karpidas Collection","","2022","20.3","27.9","","Softcover","98","","9798218040253","","","false","","<p>Published in 2022 by Specific Object in a limited edition of 500 copies, this 98-page softcover catalog documents the exhibition at the Karpidas family's private art space in Dallas.</p><p class=""mt-6"">The publication features high-quality reproductions of Richard Prince's art from the Karpidas Collection, including his renowned Cowboys, Nurses, and Joke series. Edited by Sara Hignite and designed by Travis LaMothe, the catalog includes essays by Brandon Kennedy, Mark Flood, and Lucia Simek, providing curatorial notes and scholarly context for Prince's exploration of appropriation, identity, and American culture.</p><p class=""mt-6"">The exhibition and catalog position the Karpidas holdings within Prince's broader artistic narrative, examining four decades of work that interrogates authorship, originality, and media representation.</p>","http://www.richardprince.com/","https://specificobject.com","","Art, Contemporary Art, Exhibition Catalog, Cowboys, Nurses, Jokes, Appropriation Art, Private Collection, Dallas, Limited Edition","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Karpedas_Collection.jpg","","","","","","","","art"
"1573","Prince","Richard","Richard Prince","The outdoor coed, topless pop fiction appreciation society","Related","2013","15.2","21.6","","Softcover","60","","","","","false","","<p>The Outdoor Co-ed Topless Pulp Fiction Appreciation Society was a New York-based feminist group that staged topless reading sessions in public parks and spaces, asserting women's legal right to be topless in public while subverting male gaze through the act of reading.</p><p class=""mt-6"">Prince appropriates their self-published photographs in this limited edition, creating a complex layering of appropriation, feminism, and voyeurism. Published through his Fulton Ryder imprint in an edition of 300, the book raises questions about consent, re-appropriation, and the ethics of using activist imagery as art material.</p>","http://www.richardprince.com/","","","Art, Fiction","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_The_Outdoor_Coed_Topless.jpg","","","","","","","","art"
"1574","Prince","Richard","Richard Prince","We go to the movies alone","","","","","","","","","","","","false","","","http://www.richardprince.com/","","","Art","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_We_Go_To_The_Movies_Alone.jpg","","","","","","","","art"
"1575","Prince","Richard","Richard Prince","Yea Yea Yea - SUTCLIFFE, Stuart and Richard Prince","Harper's Books","2012","","","","Limited edition booklet","","","","","","false","","<p>Published in 2012 by Harper's Books for an East Hampton exhibition, this limited edition catalog documents 21 paintings and paper-based works by Stuart Sutcliffe (1940-1962), the original Beatles bassist who left the band to pursue painting in Hamburg.</p><p class=""mt-6"">Curated by Richard Prince, the exhibition and catalog examine Sutcliffe's brief but intense artistic career, which was cut short by his death at age 21. Prince authored an essay on Sutcliffe that was included in the limited edition booklet. Of the 500 total copies, 50 were signed by both Prince and Sutcliffe's sister, Pauline.</p><p class=""mt-6"">The collaboration came about serendipitously when Prince, interested in Sutcliffe's work, contacted Harper's to be put in touch with the estate. Prince's curatorial involvement and essay position Sutcliffe's paintings within art historical discourse, connecting his Abstract Expressionist-influenced work to broader narratives of 1960s art and rock culture.</p>","http://www.richardprince.com/","https://www.harpersgallery.com","","Art, Painting, Abstract Expressionism, Beatles, Stuart Sutcliffe, Rock Music, Exhibition Catalog, 1960s, Limited Edition, East Hampton","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Yea_Yea_Yea_Sutcliffe.jpg","","","","","","","","art"
"1576","Prince","Richard","Richard Prince","Richard Prince: Lynn Valley 1","Lynn Valley 1","2007","7.72","0.11","10.39","","","","","","","false","","<p>This nicely produced, staple-bound pamphlet is the first in a new series of artist-designed publications, scheduled to come out three times per year.</p><p class=""mt-6"">This first issue contains a selection of works by Richard Prince, the influential New York artist who first created controversy in the 1970s by working with appropriated imagery--then a quite radical concept. Weighing in at only 46 pages, this slim volume nevertheless contains representative samples of all of Prince's most famous work: biker girls, nurses, sculptures, paintings, tattoo pornography, jokes, and other assorted incendiary images. The next issue of Lynn Valley will be designed by Cologne artist Johannes Wohnseifer.</p>","http://www.richardprince.com/","","","Art","","","","Hudson Street Library, NYC","","","/assets/images/books/Prince_Lynn_Valley_1.jpg","","","","","","","","art"
"1577","Weiner","Lawrence","Lawrence Weiner","Of & About Posters: The Lawrence Weiner Poster Archive (1965-2021)","Vancouver Art Gallery","2021","","","","","","","9783777443706","","","","","<p>The first publication to document the 250 posters that comprise the Lawrence Weiner Poster Archive (1965–2021) held in the Vancouver Art Gallery's collection.</p><p class=""mt-6"">Featuring an introductory essay by exhibition curator Grant Arnold, who has worked with the Lawrence Weiner Poster Archive since the mid-1990s, and short commissioned texts from artists, scholars, and curators who worked closely with Weiner throughout his career, Of & About Posters will be the definitive text on this central aspect of Lawrence Weiner's production. Lawrence Weiner is considered one of the foremost conceptual artists worldwide.</p><p class=""mt-6"">His posters, which are a fundamental part of his practice and are designed by the artist himself, have appeared as promotions for exhibitions as well as works in and of themselves. This publication includes a full presentation of the Lawrence Weiner Poster Archive, consisting of more than 250 posters from the collection of the Vancouver Art Gallery. Together, they convey the evolution of Weiner's work over a period spanning more than fifty years.</p>","","","","Art, Design","","","","Hudson Street Library, NYC","2025-11-23","","/assets/images/books/Lawrence_Weiner_Of_About_Posters_9783777443706.jpg","","","","","","","","art"
"1578","Kim","Ayoung","Ayoung Kim","Delivery Dancer's Arc: Inverse","The National Asian Culture Center","","","","","Paperback","228","","","","","","","","","","","","","","","Hudson Street Library, NYC","2025-11-23","","/assets/images/books/Ayoung_Kim_Delivery_Dancers_Arc_Inverse.jpg","","","","","150 colour images.","","","art"
