"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url"
"935","Rauch","Neo","Neo Rauch","Oversized Taschen Book -",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"936","Rauch","Neo","Neo Rauch","Neo Rauch: Paintings Edited by Hans-Werner Schmidt, Bernhart Schwenk","Hatje Cantz","2010",,,,,,,"9783775725217",,,"false",,,,"https://www.hatjecantz.de/",,"painting-german",,,,,,,,,,,,,
"937","Rauch","Neo","Neo Rauch","Neo Rauch: Das Grafische Work, 1993-201","Hatje Cantz",,,,,,,,"9783775733106",,,"false",,,,"https://www.hatjecantz.de/",,"artists",,,,,,,,,,,,,
"938","Rauch","Neo","Neo Rauch","Neo Rauch: Dromos",,,,,,,,"9783775743815",,,"false",,,,,,,,,,,,,,,,,,,,
"939","Rauch","Neo","Neo Rauch","Neo Rauch: Para","DuMont","2010","24.1","29.8",,"Hardcover","116","32 color","9783832190095",,,"false",,,,,,"Art",,,,,,,,,,,,,
"940","Rauch","Neo","Neo Rauch","Neo Rauch Schilfland: Works on Paper by Wolfgang Buscher (2009-09-01)","Prestel",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"941","Rauch","Neo","Neo Rauch","Neo Rauch: At the Well","David Zwirner Books","2015","33.0","25.9","2.0",,,,"9781941701119",,,"false",,,,"https://www.davidzwirnerbooks.com/",,"painting-german",,,,,,,,,,,,,
"942","Rauch","Neo","Neo Rauch","Neo Rauch: Propaganda","David Zwirner Books",,,,,,,,,,,"false",,,,"https://www.davidzwirnerbooks.com/",,,,,,,,,,,,,,,
"943","Rauch","Neo","Neo Rauch","Aus dem Bldem / From the Floor","The Drawing Center",,,,,,,"Softcover,",,,,"false",,,,,,,,,,,,,,,,,,,
"944","Rauch","Neo","Neo Rauch","Neo Rauch: Renegaten","David Zwirner","2005",,,,"Softcover","40","20 color","9780976913603",,,"false",,,,"https://www.davidzwirnerbooks.com/",,"exhibitions, german-painting, peinture-allemande, expositions",,,,,,,,,,,,,
"945","Rauch","Neo","Neo Rauch","Neo Rauch & Rosa Loy: Hinter Den Gärten/Behind the Gardens","Prestel","2011",,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"946","Rauch","Neo","Neo Rauch","Neo Rauch Bonnefanten Museum","Hatje Cantz",,,,,,,,,,,"false",,,,"https://www.hatjecantz.de/",,"Art",,,,,,,,,,,,,
"947","Rauch","Neo","Neo Rauch","Neo Rauch","David Zwirner","2008",,,,"Hardcover",,,"9783865217431",,,"false",,,,"https://www.davidzwirnerbooks.com/",,"architecture",,,,,,,"/assets/images/covers/9783865217431.jpg",,,,,,
"948","Rauchenberg","Robert","Robert Rauchenberg","Robert Rauschenberg","The Museum of Modern Art, New York","2016",,,,"Hardcover","392",,"9781633450202",,,"false",,,,,,"Art, New York City",,,,,,,"/assets/images/covers/9781633450202.jpg",,,,,,
"949","Rauchenberg","Robert","Robert Rauchenberg","Scenerios",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"950","Rauchenberg","Robert","Robert Rauchenberg","Runts",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"951","Rauchenberg","Robert","Robert Rauchenberg","Transfer Drawings",,,,,,,,,,,,"false",,,,,,"Art",,,,,,,,,,,,,
"952","Reedus","Norman","Norman Reedus","The Sun's Coming Up... Like a Big Bald Head","Authorscape","2013",,,,,,"First edition","9780989637909",,,"false",,,,,,"photography-artistic",,,,,,,"/assets/images/covers/9780989637909.jpg",,,,,,
"953","REIS","Rogerio","Rogerio REIS","Rogerio REIS : Ninguém é de Ninguém Impériale Collection n°4","Editions Bessard","2021","26.0","17.0",,"Soft-Binding","36","Edition of 250",,,,"false",,,,,,,,,,,,,,,,,,,
"954","Richter","Gerhard","Gerhard Richter","Strip Paintings and 8 Glass Panels","MG","2012",,,,,,"First edition",,,,"false",,,"https://www.gerhard-richter.com/",,,,,,,,,,,,,,,,
"955","Richter","Gerhard","Gerhard Richter","Gerhard Richter: Abstraktes Bild 825-11: 69 Details","Scalo Verlag/Editions CR: 86","1996",,,,"Hardback with cardboard slipcase",,"First edition, Artist Book",,,,"false",,,"https://www.gerhard-richter.com/",,"Art",,,,,,,,,,,,,,
"956","Richter","Gerhard","Gerhard Richter","Overpainted Photographs","Hatje Cantz",,,,,,,,,,,"false",,,"https://www.gerhard-richter.com/","https://www.hatjecantz.de/",,"Photography",,,,,,,,,,,,,
"957","Richter","Gerhard","Gerhard Richter","Painting After All",,,,,,,,,,,,"false",,,"https://www.gerhard-richter.com/",,,"Art",,,,,,,,,,,,,
"958","Richter","Gerhard","Gerhard Richter","Landscape",,,,,,,,,,,,"false",,,"https://www.gerhard-richter.com/",,,"Photography",,,,,,,,,,,,,
"959","Richter","Gerhard","Gerhard Richter","Gerhard Richter: tails","Scalo Verla","2016",,,,,,"First edition",,,,"false",,,"https://www.gerhard-richter.com/",,"Art",,,,,,,,,,,,,,
"960","Richter","Gerhard","Gerhard Richter","Portraits",,,,,,,,,,,,"false",,,"https://www.gerhard-richter.com/",,,,,,,,,,,,,,,,
"961","Richter","Gerhard","Gerhard Richter","Atlas",,,,,,,,,,,,"false",,,"https://www.gerhard-richter.com/",,,"Reference",,,,,,,,,,,,,
"962","Richter","Gerhard","Gerhard Richter","Portraits Painting Appearances",,,,,,,,,,,,"false",,,"https://www.gerhard-richter.com/",,,"Art",,,,,,,,,,,,,
"963","Richter","Gerhard","Gerhard Richter","Gerhard Richter: Life and Work in Painting Thinking is Painting","Schirner/Mosel","2020","36.5","24.0",,"Hardcover","480","Linen with jacket, 413 color illustrations","9783791386515","Armin Zweite",,"false",,,"https://www.gerhard-richter.com/",,,"Art",,,,,,,,,,,,,
"964","Rickard","Doug","Doug Rickard","Tom",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"965","Ridgers","Derek","Derek Ridgers","78-87 London Youth","Damiani","2014","31.75","21.59",,"Hardcover","160","Illustrated throughout","9788862083591","Text by John Maybury",,"false",,"Photographs taken in the streets, clubs, basements and bars of London between 1978 and 1987, celebrating the many mutations in London's youth culture from the height of punk to the birth of Acid House. These photographs, made over a ten-year span, capture punk's evolution into goth, the skinhead revival and the New Romantic scene, and the eventual emergence of Acid House and the new psychedelia. Among those portrayed are Boy George, Andrew Logan, Leigh Bowery and his boyfriend Trojan, Michael Alig, John Galliano, Hamish Bowles, Cerith Wyn Evans, Steve Strange and Martin Kemp and Steve Norman of Spandau Ballet. A testament to the creative spirit of youth with emphasis on sartorial DIY panache.","https://ridgers.com/","https://www.damianibooks.com/","Photography, Youth culture, Punk, New Romantic, Goth, London, 1980s, Street photography","British Photography, Music & Nightlife, Punk & New Wave, Street Photography, Youth Culture",,,,,,,"/assets/images/books/Ridgers_78_87_London_Youth_9788862083591.jpg",,,,,,
"966","Rist","Pipilotti","Pipilotti Rist","Pixel Forest",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"967","Rist","Pipilotti","Pipilotti Rist","The video organism of Pipilotti",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"968","Robert Adams","Robert","Robert Robert Adams","Unknown",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"969","Robinson","Walter","Walter Robinson","Walter Robinson paintings on paper 2009 - 2020","Fulton Ryder","2021","28.0","21.0",,"Paperback","48","color",,,,"false",,,,,,,,,,,,,,,,,,,
"970","Rodick","Frank","Frank Rodick","Liquid Cities","Akina Books","2014",,,,,,,,,,"false",,,,,,"street photography",,,,,,,,,,,,,
"971","Rodland","Torbjorn","Torbjorn Rodland","Giappone 1970",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"972","Rodland","Torbjorn","Torbjorn Rodland","Fifth Honeymoon",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"973","Rodland","Torbjorn","Torbjorn Rodland","Vanilla Partner",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"974","Rodland","Torbjorn","Torbjorn Rodland","Sasquatch Century",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"975","Rodland","Torbjorn","Torbjorn Rodland","Confabulations",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"976","Rodland","Torbjorn","Torbjorn Rodland","The Touch That Made You",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"977","Rondepierre","Eric","Eric Rondepierre","The Mark of Time","Editions Bessard","2015",,,,,,"First edition, C print","9781091406444",,,"true",,,,,,,,,,,,,"/assets/images/covers/9781091406444.jpg",,,,,,
"978","Rose","Brian","Brian Rose","Time and Space on the Lower East Side",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"979","Rosenberg","Aura","Aura Rosenberg","Headshots",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"980","Rosenquist","James","James Rosenquist","James Rosenquist: the Big Paintings: Thirty Years","Rizzoli","1994","38.6","31.0","2.0","Hardcover",,"First Edition edition","9780847818457","by Leo Castelli (Author)","by Leo Castelli (Author), Susan Brundage (Author), Craig Adcock (Author)","false",,,,,,,,,,,,,,,,,,,
"981","Rosenquist","James","James Rosenquist","James Rosenquist","Whitney Museum of Art","1972","26.4","23.6","1.0","Sofcover, catalogue",,"Whitney Museum First Edition edition",,"Marcia Tucker","by New York. Whitney Museum of American Art. Text by Marcia Tucker catalog of prints by Elke M. Solom (Author)","false",,,,,,"Art",,,,,,,,,,,,,
"982","Rosenquist","James","James Rosenquist","The Early Pictures","Goldman, Gagosian Gallery",,,,,,,,,,,"false",,,,"https://gagosian.com/",,"Art",,,,,,,,,,,,,
"983","Rosenquist","James","James Rosenquist","A Retrospective","Guggenheim Museum Publications","2003","30.5","25.6","4.6","Hardcover","472","346 color illustrations","9780892072675","Walter Hopps, Sarah Bancroft","Julia Blaut, Ruth E. Fine, Eugene E. Epstein","false",,"Lipsticks, automobiles, dishwashers, men in business suits, spaghetti, rockets, airplanes, hairdryers, ice cream cones and pigtailed girls. James Rosenquist has always known how to combine these seemingly disparate but always all-American elements into whirlwind, billboard-sized collages of airbrushed surreal euphoria, slamming colors, patterns and objects into one another with the eye of an advertising man and the heart of a Pop Artist. This momentous catalogue, published to accompany the first in-depth survey of the artist's work since 1972, gives long-overdue, in-depth attention to Rosenquist's singular achievement in American art. Extensive illustrations cover major works in diverse media, including work on paper that reveals the artist's process, as well as extensive new and archival photography. Essays focus on areas that have only been superficially addressed in the literature to date, bringing the level of Rosenquist scholarship up to that of his Pop Art contemporaries. The book offers a comprehensive overview of Rosenquist's career, including essays on his unique style, collage, prints, and his connection to scientific phenomena. It features nearly 300 works and includes a definitive biography, exhibition history, and illustrated chronology.",,"https://www.guggenheim.org","Pop Art, American Art, Contemporary Art, Collage","Art, Artist Monographs, Museum Publications",,,,,,,"/assets/images/books/Rosenquist_A_Retrospective_9780892072675.jpg",,,,,,
"984","Rosenquist","James","James Rosenquist","Welcome to the Walter Planet and House of Fire 1988-1989","Tyler Graphics",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"985","Rosenweig","Ben","Ben Rosenweig","King of Diamonds","Twin BroBro","2014",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,
"986","Rosenzweig","Ben","Ben Rosenzweig","King Of Diamonds",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"987","Rotella","Mimmo","Mimmo Rotella","Mimmo Rotella","Skira",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,
"988","Rotella","Mimmo","Mimmo Rotella","American Icons and Early Work","Knoedler & Company",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,
"989","Roth","Dieter","Dieter Roth","Work Tables & Tischmatten","Yale",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,
"990","Rothenberg","David","David Rothenberg","Landing Lights Park","ROMAN NVMERALS",,,,,,,,,,,"false",,,,"https://www.romapublications.org/",,,,,,,,,,,,,,,
"991","Rothko",,"Rothko","Dark Palette","Pace",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,
"992","Roversi","Paolo","Paolo Roversi","Secrets",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"993","Roy","Henry","Henry Roy","Superstition",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"994","Ruby","Sterling","Sterling Ruby","Chron","Karma",,,,,,,,,,,"false",,,,"https://karmakarma.org/",,,,,,,,,,,,,,,
"995","Ruby","Sterling","Sterling Ruby","LA/BJ",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"996","Ruff","Thomas","Thomas Ruff","Interieurs",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"997","Ruff","Thomas","Thomas Ruff","Lichten",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"998","Ruscha","Edward","Edward Ruscha","Editions 1959-1999","Enberg/Walker Arts Center",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"999","Ruscha","Edward","Edward Ruscha","Karma","Gagosian",,,,,,,,,,,"false",,,,"https://gagosian.com/",,,,,,,,,,,,,,,
"1000","Ruscha","Edward","Edward Ruscha","Paintings Volume One",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1001","Ruscha","Edward","Edward Ruscha","Photographer","Rowel",,,,,,,,,,,"false",,,,,,"Photography",,,,,,,,,,,,,
"1002","Ruscha","Edward","Edward Ruscha","Los Angeles Apartments",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1003","Ruscha","Edward","Edward Ruscha","Photography","Whitney",,,,,,,,,,,"false",,,,,,"Photography",,,,,,,,,,,,,
"1004","Ruscha","Edward","Edward Ruscha","Metro Mattresses",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1005","Ryden","Mark","Mark Ryden","The Tree Show",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1007","Sachs","Tom","Tom Sachs","Tea Ceremony Manual",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1008","Saman","Moises","Moises Saman","Discordia",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1009","Samsom","Marja","Marja Samsom","Diary of a Forgotten Actress: 1972-1979",,"2015",,,,,,"26/250, Cuarted by Inez & Vinoodh",,,"true",,,,,,,"Biography",,,,,,,,,,,,,
"1010","Sancari","Mariela","Mariela Sancari","Moisés","La Fábrica","2015","26.0","17.5",,"Two books with intermingled pages","64","1000",,,,"false",,,"https://www.marielasancari.com/6855684-moises",,,,,,,,,,,,,,,,
"1011","Santo Domingo","Juilo Mario","Juilo Mario Santo Domingo","Ex Libris",,,,,,,,"A 480 page, single volume, trade edition",,,,"false",,,,,,,,,,,,,,,,,,,
"1012","Sassen","Viviane","Viviane Sassen","Of Mud and Lotus",,,,,,,,,,,,"false",,,"https://www.vivianesassen.com/",,,,,,,,,,,,,,,,
"1013","Sassen","Viviane","Viviane Sassen","Sketches Polaroids made in Africa 2002- 2010",,,,,,,,"2nd",,,,"false",,,"https://www.vivianesassen.com/",,,,,,,,,,,,,,,,
"1014","Sassen","Viviane","Viviane Sassen","Roxane II",,,,,,,,,,,,"false",,,"https://www.vivianesassen.com/",,,,,,,,,,,,,,,,
"1015","Saul","Peter","Peter Saul","Crime and Punishment","Phaidon",,"31.8","29.2",,"Hardback","192","100 illustrations","9781838660796","Edited by Massimiliano Gioni and Gary Carrion-Murayari",,"false",,,,,,"Art Book",,,,,,,"/assets/images/covers/9781838660796.jpg",,,,,,
"1016","Saunders","Norman","Norman Saunders","Unknown",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1017","Saveri","Lele","Lele Saveri","Landscapes (original Risograph print)",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1018","Saville","Jenny","Jenny Saville","Elips","Gagosian",,,,,,,,,,,"false",,,,"https://gagosian.com/",,,,,,,,,,,,,,,
"1019","Saville","Peter","Peter Saville","Peter Saville Estate 1-127",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1020","Saville","Peter","Peter Saville","Designed By Peter Saville",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1021","Sawatari","Hajime","Hajime Sawatari","Nagisa Hotel","Super Labo","2015",,,,,,"Lmtd edition of 800","9784905052890",,,"false",,,,,,,,,,,,,,,,,,,
"1022","Schabel","John","John Schabel","Passengers",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1023","Scher","Julia","Julia Scher","Always there","Sternberg Press","2002",,,,"Paperback",,,,,,"false",,,,,"Surveillance Index",,,,,,,,,,,,,,
"1024","Scher","Julia","Julia Scher","Tell Me When You Re Ready - Works From 1990-1995","PFM","2002",,,,"Hardcover","224",,"9780971909809",,,"false",,,,,,"installations-(art)",,,,,,,"/assets/images/covers/9780971909809.jpg",,,,,,
"1025","Scheunemann","Diana","Diana Scheunemann","Ambisexual","Vision on","2001","14.6","10.2","0.6","Paperback","64",,"9781903399460",,,"false",,,,,,"photography-artistic",,,,,,,"/assets/images/covers/9781903399460.jpg",,,,,,
"1026","Scheurwater","Hester","Hester Scheurwater","All I Ever Wanted","Editions Bessard","2015",,,,,,,"9791091406291",,,"false",,,,,,,,,,,,,,,,,,,
"1027","Schles","Ken","Ken Schles","Invisible City","Steidl","2015",,,,,,,"9783869306919",,,"true",,,,"https://steidl.de",,"cities-and-towns",,,,,,,"/assets/images/covers/9783869306919.jpg",,,,,,
"1028","Schles","Ken","Ken Schles","Night Walk","Steidl","2015",,,,,,,"9783869306926",,,"true",,,,"https://steidl.de",,"Photography",,,,,,,"/assets/images/covers/9783869306926.jpg",,,,,,
"1029","Schmelling","Michael","Michael Schmelling","My Blank Pages","The Ice Plant","2016",,,,,,,"9780989785952",,,"true",,,,,,"photography-artistic",,,,,,,"/assets/images/covers/9780989785952.jpg",,,,,,
"1030","Schmidt","Michael","Michael Schmidt","Waffenruhe (Ceasefire)",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1031","Schmidt","Michael","Michael Schmidt","NATUR","MACK",,,,,,,,,,,"false",,,,"https://mackbooks.co.uk",,,,,,,,,,,,,,,
"1032","Schmidt","Jason","Jason Schmidt","Artists","Edition 7L",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1033","Schmidt","Jason","Jason Schmidt","Artists II","Steidl",,,,,,,,,,,"false",,,,"https://steidl.de",,,,,,,,,,,,,,,
"1034","Schmied","Andi","Andi Schmied","Private Views: A High-Rise Panorama of Manhattan","VI PER Gallery, Prague.","2020","31.5","23.5",,"Hardback, Cloth",,"Perfect binding, Silver Embossed","9788070912560","Editors: Irena Lehkoživová, Barbora Špičáková.","Essays: Sara Emilia Bernat, f-architecture, Irena Lehkoživová, Ava Lynam, Peter Noever, Jack Self, Michael Sorkin, Samuel Stein, Barbora Špičáková, Anthony Vidler, Sharon Zukin.","false",,"All of us want to see Manhattan from above, but very few can do it from their own living room. Private Views is here to satisfy our incessant curiosity about a hidden elite world that we can only observe from outside, or occasionally, from an overpriced viewing point crowded with tourists. While posing as an apartment-hunting Hungarian billionaire, Andi Schmied accessed and documented Manhattan's most exclusive high-rise properties. For the duration of the project, she inhabited a fictional persona: Gabriella, a mother of one whose husband is an antique dealer. Dressing as Gabriella and acting as Gabriella, she prepared for the family's upcoming move to Manhattan. Complemented by essays, and fragments of the real estate conversations, the book guides its readers through the sunset from the Trump Tower and dawn over Central Park from the private ballroom of the tallest residential tower on the planet, showcasing samples of the world's most luxurious materials, such as the Calacatta Tucci marble used in bathrooms overlooking the Empire State Building.","http://andischmied.com","http://www.vipergallery.org/en/bookstore/andi-schmied-private-views","NYC","Art, New York City, Surveillance","Surveillance Index",,,"Hudson Street Library, NYC",,,,,,,,,
"1035","Schmit","Aurel","Aurel Schmit","Maneater",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1036","Schnabel","Julian","Julian Schnabel","Draw A Family","Karma",,,,,,,,,,,"false",,,,"https://karmakarma.org/",,,,,,,,,,,,,,,
"1037","Schnabel","Julian","Julian Schnabel","Polaroids","Prestel",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1038","Schonberger","Ben","Ben Schonberger","Beautiful Pig",,,,,,,,,,,,"false",,,"http://www.benschonberger.com/new-page/",,,,,,,,,,,,,,,,
"1039","Schorr","Collier","Collier Schorr","Contacts","IDEA Books","2015",,,,,,"100",,,,"false",,"this bookzine is based on Schorr's seminal book 'Jens F', published by Steidl/MACK. The work is a study of Andrew Wyeth's series of paitings of a girl named Helga. Schorr began to photograph a young boy in many of the positions that Wyeth painted Helga to give someone another identity and photograph them through the transformation. During the process, Wyeth's book 'The Helga Pictures' became a sketchbook, filled with contact prints, annotations and so where the viewer sees only the finished and perfected photograph. 'Contacts' shows a deeper view into this process",,"https://mackbooks.co.uk",,,,,,,,,,,,,,,
"1040","Schorr","Collier","Collier Schorr","Paul's Book","MACK","2019",,,,,,,,,,"false",,,,"https://mackbooks.co.uk",,,,,,,,,,,,,,,
"1041","Schorr","Collier","Collier Schorr","8 Women","MACK","2014",,,,,,,"9781907946424",,,"false",,"8 Women presents work which spans from the mid-nineties to the present. Schorr's earliest works utilised appropriated adverts from fashion magazines to address issues of authorship and desire the works introduced a female gaze into the debate about female representation. Appropriation was Schorr's first medium and in some sense she returns to it, taking her own commissioned fashion images and folding them into a dialogue with other works. The works in 8 Women propose a variety of subjects, all of whom are involved in performance, be it as artists, models or musicians. Schorr, who has been working in fashion for the last 10 years, created sets that doubled as her studio, teasing out images that could only be made with a subject that could travel between the object of desire and the enforcer of an identity crafted in that very moment. Working between out-takes and manipulations of tear sheets, Schorr questions who the women that desire to be looked at are, as well as what power exists in acknowledging that as a post-feminist position.","https://www.collierschorr.com/","https://mackbooks.co.uk","Photography, Fashion, Gender, Performance, Female gaze","Contemporary Art, Fashion Photography, Gender Studies",,,,,"/assets/images/books/Schorr_8_Women_9781907946424.jpg",,"/assets/images/books/Schorr_8_Women_9781907946424.jpg",,,,,,
"1042","Schorr","Collier","Collier Schorr","I Blame Jordan",,"2016",,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1043","Schorr","Collier","Collier Schorr","Neighbors/Nachbarn",,"2006",,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1044","Schubert","Erik","Erik Schubert","How to Win Friends and Influence People","Lavalette","2013",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,
"1045","Schwitters","Ernst","Ernst Schwitters","Ernst Schwitters in Norway: Photographs 1930-1960 (Multilingual Edition)","Hatje Cantz","2006","21.6","27.9",,,,,,,,"false",,,,"https://www.hatjecantz.de/",,"Photography",,,,,,,,,,,,,
"1046","Seawright","Paul","Paul Seawright","Things Left Unsaid",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1047","Sepuya","Paul Mpagi","Paul Mpagi Sepuya","Dark Room A–Z","Aperture","2024",,,,,,,"9781597115353",,,"false",,"Reflects on the methodologies, strategies, and points of interest behind a single, expansive body of work at a pivotal moment in his career.","https://www.paulmpagiSepuya.com/","https://aperture.org/","Photography","Photography, Contemporary Art, Portraiture","Photography Individual Photographers General Monographs",,,"Hudson Street Library, NYC",,,"/assets/images/books/sepuya_dark-room-a-z_1047.jpg",,,,,,
"1048","Serra","Richard","Richard Serra","Serra 2013","Gagosian New York",,,,,,,,,,,"false",,,,"https://gagosian.com/",,"New York City",,,,,,,,,,,,,
"1049","Serra","Richard","Richard Serra","Richard Serra Early Work","steidl David Zwirner",,,,,,,,,,,"false",,,,"https://www.davidzwirnerbooks.com/",,,,,,,,,,,,,,,
"1050","Serra","Richard","Richard Serra","Richard Serra Drawing","RoseWhiteGarreks, Menil",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1051","Serra","Richard","Richard Serra","East-West/West-East","Steidl",,,,,,,,,,,"false",,,,"https://steidl.de",,,,,,,,,,,,,,,
"1052","Sethi","Nick","Nick Sethi","Khichdi (kitchari)",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1053","Sethi","Nick","Nick Sethi","Pul Ke Niche",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1054","Sevigny","Chloe","Chloe Sevigny","No Time for Love",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1055","Shafran","Nigel","Nigel Shafran","The People on the Street",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1056","Shaw","Chris","Chris Shaw","Before and After Night Porter",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1057","Shaw","Jeremy","Jeremy Shaw","Jeremy Shaw","Swiss Institute and Centre Pompidou","2020",,,,"Hardback boards","142","perfect binding",,,,"false",,,,,,,,,,,,,,,,,,,
"1058","Shea","Daniel","Daniel Shea","43-35 10th Street","Kodoji Press","2018","27.0","24.0",,"Softcover","288","Sewn Bound, colour","9783037470862","Daniel Shea, Walter Benn Michaels, Winfried Heininger",,"false",,"43-35 10th Street is a book about architecture and its relationship to ideological and socioeconomic shifts. The work began with a simple premise for Shea to observe the residential real estate boom in his neighborhood of New York City, Long Island City. This type of development boom, happening in cities globally, is a distinctly late capitalist solution to the perception of housing needs. Images of Long Island City in New York are juxtaposed with the government buildings in the famed Brazilian city of Brasilia, built ex-nihilo 50 years ago. Images of a dying California industrial town suggest a cycle of dissolution, real estate value, and entropy.","https://www.danielpshea.com/",,,"Architectural photography, Artistic, Brasília (Distrito Federal, Brazil) -- Pictorial works, City planning -- Pictorial works, Documentary photography, Gentrification, Human ecology -- Pictorial works, Long Island City (New York, N.Y.) -- Pictorial works, Photography, Searles Valley (Calif.) -- Pictorial works",,,,,,,"/assets/images/books/Shea_43_35_10th_Street_9783037470862.jpg",,,,,,
"1059","Shea","Daniel","Daniel Shea","Blisner, IL",,,,,,,,,,,,"false",,,"https://www.danielpshea.com/",,,,,,,,,,,,,,,,
"1060","Shearer","Steven","Steven Shearer","Steven Shearer",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1061","Sheshivari","Izet","Izet Sheshivari","505","edition fink","2015",,,,,"1216","Part of the ""fink twice"" series",,,,"false",,"A compilation bringing together reprints of 28 out-of-print artist's notepads originally published by Sheshivari in his own publishing house, Boabooks, between 2008 and 2011. These original notepads featured contributions (images and text) from various contemporary artists, including Olivier Mosset, Isabelle Cornaro, and Jérémie Gindre, among others. The book is primarily an art publication and a documentation of Sheshivari's curatorial and publishing work with Boabooks, allowing readers to view the development of the series as a whole.",,,,,,,,,,,"/assets/images/books/Sheshivari_505.jpg",,,,,,
"1062","Shiga","Lieko","Lieko Shiga","Blind Date",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1063","Shiinoki","Shunsuke","Shunsuke Shiinoki","Deko + Munition",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1064","Shinoyama","Kishin","Kishin Shinoyama","No Nude - Virgin Lisa","Asahi Press","2009",,,,,"62",,"9784255004686",,,"false",,,,,,,,,,,,,"/assets/images/covers/9784255004686.jpg",,,,,,
"1065","Shinoyama","Kishin","Kishin Shinoyama","Olele Olala",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
